Netid  State    Recv-Q   Send-Q                        Local Address:Port                                      Peer Address:Port                                
u_str  ESTAB    0        0                                         * 21223                                                * 21227                               
u_str  ESTAB    0        0                                         * 26545                                                * 26546                               
u_str  ESTAB    0        0                                         * 32807                                                * 32239                               
u_str  ESTAB    0        0                                         * 30602                                                * 31804                               
u_str  ESTAB    0        0                                         * 31777                                                * 31778                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 21479                                                * 21478                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 27624                                                * 27918                               
u_str  ESTAB    0        0                         /run/user/121/bus 24495                                                * 25276                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 24483                                                * 25274                               
u_str  ESTAB    0        0                                         * 30896                                                * 29894                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 28684                                                * 28683                               
u_str  ESTAB    0        0                                         * 27071                                                * 26386                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 21227                                                * 21223                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 26492                                                * 26490                               
u_str  ESTAB    0        0                                         * 32803                                                * 32235                               
u_str  ESTAB    0        0                                         * 30650                                                * 31840                               
u_str  ESTAB    0        0                                         * 31714                                                * 31715                               
u_str  ESTAB    0        0                                         * 31214                                                * 30209                               
u_str  ESTAB    0        0                                         * 30747                                                * 30748                               
u_str  ESTAB    0        0                                         * 27917                                                * 27623                               
u_str  ESTAB    0        0                        /run/user/1000/bus 29994                                                * 31072                               
u_str  ESTAB    0        0                                         * 28686                                                * 28687                               
u_str  ESTAB    0        0                                         * 27375                                                * 26498                               
u_str  ESTAB    0        0                                         * 21232                                                * 21231                               
u_str  ESTAB    0        0                       @/tmp/dbus-H6bCGWrS 27377                                                * 26554                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 32147                                                * 30720                               
u_str  ESTAB    0        0                                         * 30624                                                * 31834                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 31715                                                * 31714                               
u_str  ESTAB    0        0                       @/tmp/dbus-v8k6Cygr 25170                                                * 24270                               
u_str  ESTAB    0        0                        /run/user/1000/bus 30207                                                * 31213                               
u_str  ESTAB    0        0                                         * 30748                                                * 30747                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 27745                                                * 27744                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 20975                                                * 20255                               
u_str  ESTAB    0        0                                         * 31122                                                * 30063                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 28687                                                * 28686                               
u_str  ESTAB    0        0                       @/tmp/dbus-H6bCGWrS 27373                                                * 27372                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 21183                                                * 21182                               
u_str  ESTAB    0        0                     @/tmp/.X11-unix/X1024 26502                                                * 26501                               
u_str  ESTAB    0        0                                         * 32806                                                * 32809                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 31833                                                * 30623                               
u_str  ESTAB    0        0                                         * 31711                                                * 31712                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 24266                                                * 24265                               
u_str  ESTAB    0        0                                         * 32224                                                * 32225                               
u_str  ESTAB    0        0                     @/tmp/dbus-ATABvwNTlB 32210                                                * 32209                               
u_str  ESTAB    0        0                                         * 31878                                                * 31879                               
u_str  ESTAB    0        0                     @/tmp/dbus-arxCE4kemL 28971                                                * 28046                               
u_str  ESTAB    0        0                        /run/user/1000/bus 32687                                                * 32686                               
u_str  ESTAB    0        0                                         * 32233                                                * 32234                               
u_str  ESTAB    0        0                        /run/user/1000/bus 31803                                                * 31802                               
u_str  ESTAB    0        0                                         * 28034                                                * 28035                               
u_str  ESTAB    0        0                                         * 28737                                                * 28738                               
u_str  ESTAB    0        0                                         * 25326                                                * 24524                               
u_str  ESTAB    0        0                                         * 30392                                                * 31519                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 30217                                                * 30214                               
u_str  ESTAB    0        0                        @/tmp/.X11-unix/X0 32196                                                * 32195                               
u_str  ESTAB    0        0                                         * 30702                                                * 31869                               
u_str  ESTAB    0        0                        @/tmp/.X11-unix/X0 31850                                                * 31849                               
u_str  ESTAB    0        0                     @/tmp/dbus-ATABvwNTlB 31792                                                * 31791                               
u_str  ESTAB    0        0                         /run/user/121/bus 28039                                                * 28038                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 28738                                                * 28737                               
u_str  ESTAB    0        0                                         * 25435                                                * 24561                               
u_str  ESTAB    0        768         /var/run/dbus/system_bus_socket 21107                                                * 21071                               
u_str  ESTAB    0        0                                         * 30436                                                * 31586                               
u_str  ESTAB    0        0                                         * 30213                                                * 30216                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 38341                                                * 39420                               
u_str  ESTAB    0        0                                         * 32195                                                * 32196                               
u_str  ESTAB    0        0                        /run/user/1000/bus 31861                                                * 31860                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 28049                                                * 28048                               
u_str  ESTAB    0        0                        /run/user/1000/bus 34000                                                * 33999                               
u_str  ESTAB    0        0                       @/tmp/dbus-7geNk9wH 32635                                                * 32634                               
u_str  ESTAB    0        0                                         * 32240                                                * 32808                               
u_str  ESTAB    0        0                                         * 31785                                                * 31786                               
u_str  ESTAB    0        0                                         * 28038                                                * 28039                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 28763                                                * 28762                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 25628                                                * 26653                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 21061                                                * 21060                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 34005                                                * 33250                               
u_str  ESTAB    0        0                                         * 30414                                                * 31581                               
u_str  ESTAB    0        0                                         * 32223                                                * 32802                               
u_str  ESTAB    0        0                     @/tmp/dbus-ATABvwNTlB 32181                                                * 32180                               
u_str  ESTAB    0        0                                         * 32156                                                * 32785                               
u_str  ESTAB    0        0                                         * 28048                                                * 28049                               
u_str  ESTAB    0        0                                         * 32634                                                * 32635                               
u_str  ESTAB    0        0                        /run/user/1000/bus 32808                                                * 32240                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 31781                                                * 31780                               
u_str  ESTAB    0        0                                         * 28024                                                * 28025                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 28811                                                * 28810                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 24562                                                * 25436                               
u_str  ESTAB    0        0                         /run/user/121/bus 24496                                                * 25282                               
u_str  ESTAB    0        0                        /run/user/1000/bus 31522                                                * 30393                               
u_str  ESTAB    0        0                                         * 30214                                                * 30217                               
u_str  ESTAB    0        0                        /run/user/1000/bus 32797                                                * 32206                               
u_str  ESTAB    0        0                                         * 30718                                                * 32146                               
u_str  ESTAB    0        0                                         * 31872                                                * 31873                               
u_str  ESTAB    0        0                         /run/user/121/bus 28052                                                * 28051                               
u_str  ESTAB    0        0                                         * 33999                                                * 34000                               
u_str  ESTAB    0        0                                         * 32639                                                * 33173                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 31830                                                * 31829                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 28845                                                * 28020                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 28788                                                * 28787                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 24561                                                * 25435                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 20791                                                * 20790                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 31581                                                * 30414                               
u_str  ESTAB    0        0                                         * 30237                                                * 30238                               
u_str  ESTAB    0        0                        /run/user/1000/bus 32612                                                * 32611                               
u_str  ESTAB    0        0                     @/tmp/dbus-ATABvwNTlB 32225                                                * 32224                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 32155                                                * 32154                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 33263                                                * 34050                               
u_str  ESTAB    0        0                        @/tmp/.X11-unix/X0 33173                                                * 32639                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 32242                                                * 32241                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 31786                                                * 31785                               
u_str  ESTAB    0        0                                         * 28022                                                * 28023                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 28735                                                * 28734                               
u_str  ESTAB    0        0                                         * 25436                                                * 24562                               
u_str  ESTAB    169      0                                         * 21071                                                * 21107                               
u_str  ESTAB    0        0                                         * 30415                                                * 31582                               
u_str  ESTAB    0        0                        /run/user/1000/bus 31223                                                * 30234                               
u_str  ESTAB    0        0                                         * 32198                                                * 32199                               
u_str  ESTAB    0        0                                         * 30705                                                * 0                                   
u_str  ESTAB    0        0                                         * 29697                                                * 30749                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 33133                                                * 32631                               
u_str  ESTAB    0        0                        /run/user/1000/bus 31800                                                * 31799                               
u_str  ESTAB    0        0                                         * 28019                                                * 28844                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 28760                                                * 28759                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 25520                                                * 25519                               
u_str  ESTAB    0        0                                         * 21060                                                * 21061                               
u_str  ESTAB    0        0                                         * 30393                                                * 31522                               
u_str  ESTAB    0        0                                         * 30234                                                * 31223                               
u_str  ESTAB    0        0                                         * 32206                                                * 32797                               
u_str  ESTAB    0        0                        /run/user/1000/bus 31869                                                * 30702                               
u_str  ESTAB    0        0                                         * 31860                                                * 31861                               
u_str  ESTAB    0        0                                         * 28639                                                * 28640                               
u_str  ESTAB    0        0                        /run/user/1000/bus 33260                                                * 34049                               
u_str  ESTAB    0        0                        /run/user/1000/bus 32644                                                * 32643                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 32602                                                * 33089                               
u_str  ESTAB    0        0                                         * 31799                                                * 31800                               
u_str  ESTAB    0        0                                         * 28020                                                * 28845                               
u_str  ESTAB    0        0                                         * 28759                                                * 28760                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 26655                                                * 26654                               
u_str  ESTAB    0        0                                         * 20856                                                * 20857                               
u_str  ESTAB    0        0                                         * 30458                                                * 31591                               
u_str  ESTAB    0        0                                         * 30222                                                * 30223                               
u_str  ESTAB    0        0                        /run/user/1000/bus 32786                                                * 32182                               
u_str  ESTAB    0        0                                         * 30708                                                * 31876                               
u_str  ESTAB    0        0                     @/tmp/dbus-ATABvwNTlB 31853                                                * 31852                               
u_str  ESTAB    0        0                                         * 34049                                                * 33260                               
u_str  ESTAB    0        0                                         * 32641                                                * 32642                               
u_str  ESTAB    0        0                                         * 31791                                                * 31792                               
u_str  ESTAB    0        0                     @/tmp/dbus-arxCE4kemL 28878                                                * 28028                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 28785                                                * 28784                               
u_str  ESTAB    0        0                                         * 25355                                                * 24544                               
u_str  ESTAB    0        0                                         * 20790                                                * 20791                               
u_str  ESTAB    0        0                        /run/user/1000/bus 33253                                                * 33252                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 31586                                                * 30436                               
u_str  ESTAB    0        0                                         * 32182                                                * 32786                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 31879                                                * 31878                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 28640                                                * 28639                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 33258                                                * 34048                               
u_str  ESTAB    0        0                                         * 32631                                                * 33133                               
u_str  ESTAB    0        0                                         * 31802                                                * 31803                               
u_str  ESTAB    0        0                                         * 28028                                                * 28878                               
u_str  ESTAB    0        0                                         * 28762                                                * 28763                               
u_str  ESTAB    0        0                         /run/user/121/bus 24544                                                * 25355                               
u_str  ESTAB    0        0                                         * 33252                                                * 33253                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 31519                                                * 30392                               
u_str  ESTAB    0        0                        /run/user/1000/bus 32802                                                * 32223                               
u_str  ESTAB    0        0                                         * 32180                                                * 32181                               
u_str  ESTAB    0        0                                         * 28046                                                * 28971                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 31826                                                * 31825                               
u_str  ESTAB    0        0                         /run/user/121/bus 28023                                                * 28022                               
u_str  ESTAB    0        0                                         * 28813                                                * 28814                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 24524                                                * 25326                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 21497                                                * 21936                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 31582                                                * 30415                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 30216                                                * 30213                               
u_str  ESTAB    0        0                                         * 32209                                                * 32210                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 31873                                                * 31872                               
u_str  ESTAB    0        0                                         * 28064                                                * 28065                               
u_str  ESTAB    0        0                                         * 34002                                                * 33245                               
u_str  ESTAB    0        0                     @/tmp/dbus-ATABvwNTlB 32642                                                * 32641                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 32234                                                * 32233                               
u_str  ESTAB    0        0                                         * 31829                                                * 31830                               
u_str  ESTAB    0        0                     @/tmp/.X11-unix/X1024 28035                                                * 28034                               
u_str  ESTAB    0        0                                         * 28784                                                * 28785                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 24490                                                * 25318                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 25283                                                * 25281                               
u_str  ESTAB    0        0                                         * 30437                                                * 31587                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 30238                                                * 30237                               
u_str  ESTAB    0        0                                         * 30701                                                * 31868                               
u_str  ESTAB    0        0                        /run/user/1000/bus 30749                                                * 29697                               
u_str  ESTAB    0        0                                         * 34050                                                * 33263                               
u_str  ESTAB    0        0                                         * 32643                                                * 32644                               
u_str  ESTAB    0        0                                         * 32241                                                * 32242                               
u_str  ESTAB    0        0                                         * 31780                                                * 31781                               
u_str  ESTAB    0        0                         /run/user/121/bus 28025                                                * 28024                               
u_str  ESTAB    0        0                                         * 28810                                                * 28811                               
u_str  ESTAB    0        0                                         * 25318                                                * 24490                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 20857                                                * 20856                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 31587                                                * 30437                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 30223                                                * 30222                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 32199                                                * 32198                               
u_str  ESTAB    0        0                     @/tmp/dbus-ATABvwNTlB 31868                                                * 30701                               
u_str  ESTAB    0        0                                         * 28051                                                * 28052                               
u_str  ESTAB    0        0                                         * 32681                                                * 32682                               
u_str  ESTAB    0        0                        @/tmp/.X11-unix/X0 31778                                                * 31777                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 28844                                                * 28019                               
u_str  ESTAB    0        0                         /run/user/121/bus 27991                                                * 28791                               
u_str  ESTAB    0        0                                         * 25519                                                * 25520                               
u_str  ESTAB    0        0                                         * 33250                                                * 34005                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 30350                                                * 30349                               
u_str  ESTAB    0        0                                         * 32183                                                * 32184                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 31876                                                * 30708                               
u_str  ESTAB    0        0                                         * 31849                                                * 31850                               
u_str  ESTAB    0        0                         /run/user/121/bus 28065                                                * 28064                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 33245                                                * 34002                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 32682                                                * 32681                               
u_str  ESTAB    0        0                                         * 31844                                                * 31845                               
u_str  ESTAB    0        0                                         * 28032                                                * 28033                               
u_str  ESTAB    0        0                                         * 28791                                                * 27991                               
u_str  ESTAB    0        0                                         * 26654                                                * 26655                               
u_str  ESTAB    0        0                                         * 25281                                                * 25283                               
u_str  ESTAB    0        0                                         * 30352                                                * 31517                               
u_str  ESTAB    0        0                                         * 30349                                                * 30350                               
u_str  ESTAB    0        0                        @/tmp/.X11-unix/X0 32184                                                * 32183                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 31856                                                * 30673                               
u_str  ESTAB    0        0                                         * 31852                                                * 31853                               
u_str  ESTAB    0        0                                         * 34048                                                * 33258                               
u_str  ESTAB    0        0                                         * 32686                                                * 32687                               
u_str  ESTAB    0        0                                         * 31825                                                * 31826                               
u_str  ESTAB    0        0                         /run/user/121/bus 28033                                                * 28032                               
u_str  ESTAB    0        0                                         * 28787                                                * 28788                               
u_str  ESTAB    0        0                                         * 26653                                                * 25628                               
u_str  ESTAB    0        0                                         * 25282                                                * 24496                               
u_str  ESTAB    0        0                        /run/user/1000/bus 31517                                                * 30352                               
u_str  ESTAB    0        0                                         * 30186                                                * 30187                               
u_str  ESTAB    0        0                                         * 28966                                                * 28967                               
u_str  ESTAB    0        0                                         * 24494                                                * 24493                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 30252                                                * 31463                               
u_str  ESTAB    0        0                                         * 30992                                                * 29955                               
u_str  ESTAB    0        0                                         * 30111                                                * 30112                               
u_str  ESTAB    0        0                                         * 30011                                                * 30012                               
u_str  ESTAB    0        0                                         * 31129                                                * 30096                               
u_str  ESTAB    0        0                     @/tmp/.X11-unix/X1024 27994                                                * 27993                               
u_str  ESTAB    0        0                                         * 26355                                                * 27029                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 26811                                                * 26810                               
u_str  ESTAB    0        0                        /run/user/1000/bus 30187                                                * 30186                               
u_str  ESTAB    0        0                                         * 28965                                                * 28043                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 34004                                                * 33249                               
u_str  ESTAB    0        0                                         * 30854                                                * 30855                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 30174                                                * 30173                               
u_str  ESTAB    0        0                        @/tmp/.X11-unix/X0 31080                                                * 30016                               
u_str  ESTAB    0        0                        /run/user/1000/bus 30096                                                * 31129                               
u_str  ESTAB    0        0                                         * 27941                                                * 27632                               
u_str  ESTAB    0        0                                         * 26485                                                * 27370                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 25919                                                * 26849                               
u_str  ESTAB    0        0                        /run/user/1000/bus 31472                                                * 30307                               
u_str  ESTAB    0        0                                         * 28970                                                * 28045                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 25774                                                * 25773                               
u_str  ESTAB    0        0                                         * 31513                                                * 30311                               
u_str  ESTAB    0        0                                         * 31028                                                * 31029                               
u_str  ESTAB    0        0                                         * 30177                                                * 30178                               
u_str  ESTAB    0        0                                         * 30016                                                * 31080                               
u_str  ESTAB    0        0                                         * 29913                                                * 30924                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 29698                                                * 29679                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 27629                                                * 27940                               
u_str  ESTAB    0        0                                         * 26832                                                * 26833                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 30296                                                * 30295                               
u_str  ESTAB    0        0                     @/tmp/.X11-unix/X1024 28967                                                * 28966                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 26934                                                * 26207                               
u_str  ESTAB    0        0                                         * 31463                                                * 30252                               
u_str  ESTAB    0        0                        @/tmp/.X11-unix/X0 31029                                                * 31028                               
u_str  ESTAB    0        0                        /run/user/1000/bus 30178                                                * 30177                               
u_str  ESTAB    0        0                        /run/user/1000/bus 29987                                                * 29986                               
u_str  ESTAB    0        0                        @/tmp/.X11-unix/X0 30823                                                * 29794                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 27637                                                * 27980                               
u_str  ESTAB    0        0                                         * 26225                                                * 26977                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 26833                                                * 26832                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 30199                                                * 30196                               
u_str  ESTAB    0        0                                         * 28599                                                * 28600                               
u_str  ESTAB    0        0                                         * 28974                                                * 28975                               
u_str  ESTAB    0        0                                         * 18180                                                * 18183                               
u_str  ESTAB    0        0                                         * 31512                                                * 30308                               
u_str  ESTAB    0        0                                         * 31026                                                * 29979                               
u_str  ESTAB    0        0                        /run/user/1000/bus 30311                                                * 31513                               
u_str  ESTAB    0        0                     @/tmp/dbus-ATABvwNTlB 31083                                                * 30018                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 30924                                                * 29913                               
u_str  ESTAB    0        0                                         * 27979                                                * 27636                               
u_str  ESTAB    0        0                     @/tmp/dbus-arxCE4kemL 26976                                                * 26224                               
u_str  ESTAB    0        0                                         * 26824                                                * 26825                               
u_str  ESTAB    0        0                     @/tmp/dbus-ATABvwNTlB 31147                                                * 30185                               
u_str  ESTAB    0        0                                         * 28963                                                * 28042                               
u_str  ESTAB    0        0                                         * 24540                                                * 24541                               
u_str  ESTAB    0        0                        /run/user/1000/bus 31467                                                * 31466                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 29979                                                * 31026                               
u_str  ESTAB    0        0                                         * 31227                                                * 30239                               
u_str  ESTAB    0        0               /run/user/1000/pulse/native 30063                                                * 31122                               
u_str  ESTAB    0        0                        @/tmp/.X11-unix/X0 30812                                                * 29792                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 27636                                                * 27979                               
u_str  ESTAB    0        0                       @/tmp/dbus-H6bCGWrS 27370                                                * 26485                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 26825                                                * 26824                               
u_str  ESTAB    0        0                       @/tmp/dbus-7geNk9wH 31148                                                * 30188                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 28042                                                * 28963                               
u_str  ESTAB    0        0                                         * 24493                                                * 24494                               
u_str  ESTAB    0        0                                         * 21098                                                * 21108                               
u_str  ESTAB    0        0                                         * 31466                                                * 31467                               
u_str  ESTAB    0        0                                         * 30882                                                * 30881                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 30132                                                * 30129                               
u_str  ESTAB    0        0                        /run/user/1000/bus 30052                                                * 30051                               
u_str  ESTAB    0        0                     @/tmp/dbus-arxCE4kemL 27632                                                * 27941                               
u_str  ESTAB    0        0                                         * 30188                                                * 31148                               
u_str  ESTAB    0        0                                         * 29652                                                * 29653                               
u_str  ESTAB    0        0                                         * 28980                                                * 28071                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 21102                                                * 19614                               
u_str  ESTAB    0        0                                         * 31464                                                * 30254                               
u_str  ESTAB    0        0                                         * 31025                                                * 29978                               
u_str  ESTAB    0        0                       @/tmp/dbus-7geNk9wH 31141                                                * 30176                               
u_str  ESTAB    0        0                                         * 30018                                                * 31083                               
u_str  ESTAB    0        0                         /run/user/121/bus 27944                                                * 27943                               
u_str  ESTAB    0        0                                         * 26224                                                * 26976                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 26837                                                * 26836                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 30198                                                * 30195                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 28066                                                * 28979                               
u_str  ESTAB    0        0                                         * 26207                                                * 26934                               
u_str  ESTAB    0        0                                         * 19614                                                * 21102                               
u_str  ESTAB    0        0                                         * 31228                                                * 30240                               
u_str  ESTAB    0        0                                         * 30176                                                * 31141                               
u_str  ESTAB    0        0                                         * 29794                                                * 30823                               
u_str  ESTAB    0        0                                         * 27992                                                * 28816                               
u_str  ESTAB    0        0                     @/tmp/.X11-unix/X1024 26977                                                * 26225                               
u_str  ESTAB    0        0                                         * 26878                                                * 26879                               
u_str  ESTAB    0        0                                         * 30307                                                * 31472                               
u_str  ESTAB    0        0                                         * 28979                                                * 28066                               
u_str  ESTAB    0        0                                         * 25627                                                * 25522                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 30240                                                * 31228                               
u_str  ESTAB    0        0                                         * 30881                                                * 30882                               
u_str  ESTAB    0        0                        @/tmp/.X11-unix/X0 31144                                                * 30183                               
u_str  ESTAB    0        0                                         * 27985                                                * 27986                               
u_str  ESTAB    0        0                                         * 26879                                                * 26878                               
u_str  ESTAB    0        0                                         * 30185                                                * 31147                               
u_str  ESTAB    0        0                         /run/user/121/bus 28043                                                * 28965                               
u_str  ESTAB    0        0                         /run/user/121/bus 25522                                                * 25627                               
u_str  ESTAB    0        0                                         * 33249                                                * 34004                               
u_str  ESTAB    0        0                        /run/user/1000/bus 30853                                                * 30852                               
u_str  ESTAB    0        0                                         * 30183                                                * 31144                               
u_str  ESTAB    0        0                                         * 30051                                                * 30052                               
u_str  ESTAB    0        0                                         * 29855                                                * 29856                               
u_str  ESTAB    0        0                                         * 27980                                                * 27637                               
u_str  ESTAB    0        0                                         * 26222                                                * 26221                               
u_str  ESTAB    0        0                                         * 26849                                                * 25919                               
u_str  ESTAB    0        0                                         * 30195                                                * 30198                               
u_str  ESTAB    0        0                     @/tmp/dbus-arxCE4kemL 28975                                                * 28974                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 30308                                                * 31512                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 30855                                                * 30854                               
u_str  ESTAB    0        0                        /run/user/1000/bus 30112                                                * 30111                               
u_str  ESTAB    0        0                        /run/user/1000/bus 30012                                                * 30011                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 29856                                                * 29855                               
u_str  ESTAB    0        0                                         * 27940                                                * 27629                               
u_str  ESTAB    0        0                                         * 26221                                                * 26222                               
u_str  ESTAB    0        0                                         * 30295                                                * 30296                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 28071                                                * 28980                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 18183                                                * 18180                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 30254                                                * 31464                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 29978                                                * 31025                               
u_str  ESTAB    0        0                                         * 30130                                                * 30133                               
u_str  ESTAB    0        0                                         * 29986                                                * 29987                               
u_str  ESTAB    0        0                                         * 29793                                                * 30820                               
u_str  ESTAB    0        0                     @/tmp/.X11-unix/X1024 27986                                                * 27985                               
u_str  ESTAB    0        0                                         * 26836                                                * 26837                               
u_str  ESTAB    0        0                        /run/user/1000/bus 30203                                                * 30202                               
u_str  ESTAB    0        0                         /run/user/121/bus 28045                                                * 28970                               
u_str  ESTAB    0        0                                         * 25773                                                * 25774                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 30239                                                * 31227                               
u_str  ESTAB    0        0                                         * 30852                                                * 30853                               
u_str  ESTAB    0        0                                         * 30129                                                * 30132                               
u_str  ESTAB    0        0                                         * 29680                                                * 30750                               
u_str  ESTAB    0        0                                         * 27943                                                * 27944                               
u_str  ESTAB    5        0                                         * 26880                                                * 0                                   
u_str  ESTAB    0        0                                         * 30202                                                * 30203                               
u_str  ESTAB    0        0                                         * 28976                                                * 28053                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 24541                                                * 24540                               
u_str  ESTAB    0        0                        /run/user/1000/bus 31234                                                * 31233                               
u_str  ESTAB    0        0                                         * 30173                                                * 30174                               
u_str  ESTAB    0        0                                         * 29988                                                * 31031                               
u_str  ESTAB    0        0                        /run/user/1000/bus 33283                                                * 33282                               
u_str  ESTAB    0        0                                         * 29792                                                * 30812                               
u_str  ESTAB    0        0                                         * 29679                                                * 29698                               
u_str  ESTAB    0        0                     @/tmp/dbus-arxCE4kemL 28816                                                * 27992                               
u_str  ESTAB    0        0                                         * 30196                                                * 30199                               
u_str  ESTAB    0        0                         /run/user/121/bus 28053                                                * 28976                               
u_str  ESTAB    0        0                                         * 31233                                                * 31234                               
u_str  ESTAB    0        0                        /run/user/1000/bus 29955                                                * 30992                               
u_str  ESTAB    0        0               /run/systemd/journal/stdout 30133                                                * 30130                               
u_str  ESTAB    0        0           /var/run/dbus/system_bus_socket 31031                                                * 29988                               
u_str  ESTAB    0        0                                         * 33282                                                * 33283                               
